id,name.local,name.en,name.slug,code.id,geo.lat,geo.lon
MV009010,އާނުގަނޑުފިނޮޅު,Aanugan'dufinolhu,aanugandufinolhu-mv009010,MV009010,4.306,73.506
MV009011,އާނުގަނޑުހުރާ,Aanugan'duhuraa,aanuganduhuraa-mv009011,MV009011,4.308,73.501
MV009012,އާރަށް,Aarah,aarah-mv009012,MV009012,4.23,73.494
MV009013,އަކަސްދޫ,Akasdhoo,akasdhoo-mv009013,MV009013,4.124,73.473
MV009014,އަކިރިފުށި,Akirifushi,akirifushi-mv009014,MV009014,4.638,73.402
MV009015,އަސްދޫ,Asdhoo,asdhoo-mv009015,MV009015,4.466,73.662
MV009016,ބަރޮސް,Baros,baros-mv009016,MV009016,4.285,73.427
MV009017,ބިޔާދޫ,Biyaadhoo,biyaadhoo-mv009017,MV009017,3.922,73.456
MV009018,ބޮޑުބަނޑޮސް,Boduban'dos,bodubandos-mv009018,MV009018,4.269,73.491
MV009019,ބޮޑުބިސް,Bodubis,bodubis-mv009019,MV009019,4.275,73.415
MV009020,ބޮޑުފިނޮޅު,Bodufinolhu,bodufinolhu-mv009020,MV009020,3.858,73.457
MV009021,ބޮޑުހިތި,Boduhithi,boduhithi-mv009021,MV009021,4.431,73.384
MV009022,ބޮޑުހުރާ,Boduhuraa,boduhuraa-mv009022,MV009022,3.967,73.505
MV009023,ބޮލިފުށި,Bolifushi,bolifushi-mv009023,MV009023,4.097,73.4
MV009024,ބުޅިފުށި,Bulhifushi,bulhifushi-mv009024,MV009024,3.98,73.501
MV009003,ދިއްފުށި,Dhiffushi,dhiffushi-mv009003,MV009003,4.442,73.714
MV009025,ދިގުފިނޮޅު,Dhigufinolhu,dhigufinolhu-mv009025,MV009025,3.972,73.502
MV009026,ދޮންފުށި,Dhonfushi,dhonfushi-mv009026,MV009026,4.609,73.407
MV009027,ދޫނިދޫ,Dhoonidhoo,dhoonidhoo-mv009027,MV009027,4.197,73.514
MV009028,އެއްމަފުށި,Ehmafushi,ehmafushi-mv009028,MV009028,4.12,73.468
MV009029,އެނބޫދޫ,En'boodhoo,enboodhoo-mv009029,MV009029,4.084,73.512
MV009030,އެނބޫދޫފިނޮޅު,En'boodhoofinolhu,enboodhoofinolhu-mv009030,MV009030,4.103,73.526
MV009031,އެރިއަދޫ,Eriadhoo,eriadhoo-mv009031,MV009031,4.59,73.415
MV009032,އެއްރުއްހުރާ,Erruhhuraa,erruhhuraa-mv009032,MV009032,3.815,73.416
MV009033,ފަރިިއިރުހުރާ,Fariiruhuraa,fariiruhuraa-mv009033,MV009033,4.595,73.585
MV009034,ފަަރިކަނޑުހުރާ,Farikan'duhuraa,farikanduhuraa-mv009034,MV009034,4.607,73.58
MV009035,ފަރިތަރިހުރާ,Faritharihuraa,faritharihuraa-mv009035,MV009035,4.614,73.57
MV009036,ފަރިވެލިހުރާ,Farivelihuraa,farivelihuraa-mv009036,MV009036,4.625,73.573
MV009037,ފަރުކޮޅުފުށި,Farukolhufushi,farukolhufushi-mv009037,MV009037,4.231,73.544
MV009038,ފޭދޫފިނޮޅު,Feydhoofinolhu,feydhoofinolhu-mv009038,MV009038,4.213,73.485
MV009039,ފިހާޅޮހި,Fihaalhohi,fihaalhohi-mv009039,MV009039,3.877,73.367
MV009040,ފުނަދޫ,Funadhoo,funadhoo-mv009040,MV009040,4.184,73.518
MV009041,ފުންފިނޮޅު,Funfinolhu,funfinolhu-mv009041,MV009041,3.976,73.505
MV009042,ފުރަނަފުށި,Furanafushi,furanafushi-mv009042,MV009042,4.25,73.545
MV009002,ގާފަރު,Gaafaru,gaafaru-mv009002,MV009002,4.736,73.5
MV009043,ގާގަނޑު,Gaagan'du,gaagandu-mv009043,MV009043,4.249,73.537
MV009044,ގަސްފިނޮޅު,Gasfinolhu,gasfinolhu-mv009044,MV009044,4.361,73.626
MV009045,ގިރާވަރު,Giraavaru,giraavaru-mv009045,MV009045,4.201,73.413
MV009046,ގިރިފުށި,Girifushi,girifushi-mv009046,MV009046,4.318,73.579
MV009007,ގުޅި,Gulhi,gulhi-mv009007,MV009007,3.991,73.509
MV009047,ގުޅިގާތުހުރާ,Gulhigaathuhuraa,gulhigaathuhuraa-mv009047,MV009047,3.977,73.507
MV009009,ގުރައިދޫ,Guraidhoo,guraidhoo-mv009009,MV009009,3.901,73.468
MV009048,ހަސްތީމް,Hastheem,hastheem-mv009048,MV009048,4.622,73.417
MV009049,ހަތާފިނޮޅު,Hathaafinolhu,hathaafinolhu-mv009049,MV009049,4.09,73.524
MV009050,ހެލެނގެލި,Helen'geli,helengeli-mv009050,MV009050,4.634,73.563
MV009051,ހެނބަދޫ,Hen'badhoo,henbadhoo-mv009051,MV009051,4.482,73.393
MV009006,ހިންމަފުށި,Hinmafushi,hinmafushi-mv009006,MV009006,4.308,73.571
MV009052,ހުޅުލެ,Hulhule,hulhule-mv009052,MV009052,4.197,73.53
MV009005,ހުރާ,Huraa,huraa-mv009005,MV009005,4.334,73.602
MV009053,އިހުރު,Ihuru,ihuru-mv009053,MV009053,4.307,73.416
MV009054,އިތާފިނޮޅު,Ithaafinolhu,ithaafinolhu-mv009054,MV009054,4.001,73.391
MV009055,އިތާފުށި,Ithaafushi,ithaafushi-mv009055,MV009055,4.012,73.383
MV009001,ކާށިދޫ,Kaashidhoo,kaashidhoo-mv009001,MV009001,4.957,73.464
MV009056,ކަގި,Kagi,kagi-mv009056,MV009056,4.677,73.501
MV009057,ކަޅުހުރާ,Kalhuhuraa,kalhuhuraa-mv009057,MV009057,4.01,73.372
MV009058,ކަނބާޝާ,Kan'baashaa,kanbaashaa-mv009058,MV009058,4.62,73.396
MV009059,ކަނޑޫމާފުށި,Kan'doomaafushi,kandoomaafushi-mv009059,MV009059,3.903,73.474
MV009060,ކަނޑުއޮތްގިރި,Kan'duoiygiri,kanduoiygiri-mv009060,MV009060,4.258,73.54
MV009061,ކަނިފިނޮޅު,Kanifinolhu,kanifinolhu-mv009061,MV009061,4.344,73.608
MV009062,ކަނުއޮތްހުރާ,Kanuoiyhuraa,kanuoiyhuraa-mv009062,MV009062,4.319,73.591
MV009063,ކައްސަންފުށި,Kassanfushi,kassanfushi-mv009063,MV009063,4.519,73.662
MV009064,ކޮއްދިއްޕަރު,Kohdhipparu,kohdhipparu-mv009064,MV009064,4.259,73.38
MV009065,ކުޑަބަނޑޮސް,Kudaban'dos,kudabandos-mv009065,MV009065,4.264,73.5
MV009066,ކުޑަފިނޮޅު,Kudafinolhu,kudafinolhu-mv009066,MV009066,3.865,73.458
MV009067,ކުޑަގިރި,Kudagiri,kudagiri-mv009067,MV009067,4.227,73.426
MV009068,ކުޑަހިތި,Kudahithi,kudahithi-mv009068,MV009068,4.417,73.38
MV009069,ކުޑަހުރާ,Kudahuraa,kudahuraa-mv009069,MV009069,4.328,73.598
MV009070,ލަންކަންފިނޮޅު,Lankanfinolhu,lankanfinolhu-mv009070,MV009070,4.286,73.554
MV009071,ލަންކަންފުށި,Lankanfushi,lankanfushi-mv009071,MV009071,4.295,73.558
MV009072,LD0062,LD0062,ld0062-mv009072,MV009072,4.349,73.61
MV009073,LD0127,LD0127,ld0127-mv009073,MV009073,4.321,73.583
